PERIODO,NIU,DIUG,FIUG,CEC,VCD,VCF,GRUPO_CALIDAD_x,NIVEL_TENSION_x,CARGO_DISTRIBUCION,CONSUMO_MES,MES_FACTURADOS,%_PROP._ACTIVO,COMPENSADO,ALTITUD,LONGITUD,LATITUD
2025-07,3631916,11.1,12,0.0,0.0,0.0,21,1,398.997,134.0,1,100,0,989.0,-76.165114,4.165896
2025-08,1574754,10.87,11,0.0,0.0,0.0,11,1,398.37,365.0,1,100,0,1002.0,-76.301555,3.513167
2025-07,3389027,11.1,12,74.0,5905.158,0.0,21,1,398.997,74.0,1,100,1,1075.0,-76.235955,3.415302
2025-07,1993352,11.91,11,0.0,0.0,0.0,22,1,398.997,0.0,2,100,0,1381.0,-75.73896,4.703502
2025-08,1088585,10.25,13,0.0,0.0,0.0,12,1,398.37,121.0,1,100,0,963.0,-76.308583,3.888864
2025-08,3368087,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,1,969.0,-76.521002,3.24866
2025-08,3025205,57.02,26,969.566,77249.308,0.0,32,1,398.37,1906.0,2,100,1,1064.0,-76.236674,3.70285
2025-08,3459890,10.87,11,0.0,0.0,0.0,11,1,398.37,111.0,1,100,0,1036.0,-76.289907,3.544475
2025-08,1168540,57.02,26,7.126,567.776,0.0,32,1,398.37,14.0,2,100,1,1769.0,-76.210894,3.779904
2025-08,1456167,40.96,23,133.185,10611.389,10611.389,31,1,398.37,266.0,2,100,1,950.0,-76.426778,3.506828
2025-08,1907559,57.02,26,0.0,0.0,0.0,32,1,326.865,0.0,2,0,1,925.0,-76.194615,4.247512
2025-08,3963994,57.02,26,6.519,0.0,519.359,32,1,398.37,13.0,2,100,1,2592.0,-75.949333,3.873377
2025-08,2870122,10.87,11,0.0,0.0,0.0,11,1,398.37,38.0,1,100,0,1027.0,-76.29001,3.556502
2025-07,3476177,10.25,13,0.0,0.0,0.0,12,1,398.997,62.0,1,100,0,974.0,-76.537266,3.252665
2025-08,1521903,40.96,23,0.0,0.0,0.0,31,1,398.37,360.0,2,100,0,960.0,-76.3894,3.56575
2025-07,3672932,8.49,7,0.0,0.0,0.0,13,1,398.997,70.0,1,100,0,37.0,-76.986242,3.865275
2025-08,2704353,10.25,13,0.0,0.0,0.0,12,1,398.37,94.0,1,100,0,988.0,-76.295185,3.898082
2025-08,3887859,10.25,13,0.0,0.0,0.0,12,1,398.37,38.0,1,100,0,981.0,-76.297778,3.882332
2025-07,1481634,10.87,11,2.0,159.599,0.0,11,1,398.997,2.0,1,100,1,1003.0,-76.308874,3.54757
2025-07,3261490,40.96,23,0.0,0.0,0.0,31,1,398.997,112.0,2,100,0,1329.0,-76.144737,4.00575
2025-08,3245319,8.49,7,2232.588,177879.381,177879.381,13,1,398.37,2214.0,1,100,1,5.0,-77.076838,3.886732
2025-07,4198026,10.87,11,0.0,0.0,0.0,11,1,398.997,134.0,1,100,0,1026.0,-76.289947,3.555019
2025-08,20230049077,10.25,13,0.0,0.0,0.0,12,1,398.37,59.0,1,100,0,982.0,-76.554542,3.267724
2025-07,1923588,11.1,12,0.0,0.0,0.0,21,1,398.997,27.0,1,100,0,918.0,-76.035777,4.520146
2025-07,3282018,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,978.0,-76.375239,3.598687
2025-08,3946673,11.1,12,0.0,0.0,0.0,21,1,398.37,109.0,1,100,0,929.0,-76.186468,4.337653
2025-08,1906567,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1410.0,-75.892248,4.279915
2025-08,3921418,40.96,23,0.0,0.0,0.0,31,1,398.37,100.0,2,100,0,975.0,-76.380549,3.611246
2025-08,20230006531,57.02,26,51.087,0.0,4070.303,32,1,398.37,100.0,2,100,1,1196.0,-75.804284,4.681858
2025-07,20240215757,11.1,12,51.019,4071.287,4071.287,21,1,398.997,51.0,1,100,1,968.0,-76.38195,3.390555
2025-08,20230498051,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1396.0,-76.186345,3.534533
2025-07,4134314,11.1,12,137.035,0.0,10935.307,21,1,398.997,137.0,1,100,1,966.0,-76.331802,3.765503
2025-08,1328468,40.96,23,0.0,0.0,0.0,31,1,398.37,88.0,1,100,0,950.0,-76.455125,3.412425
2025-08,1633911,8.49,7,9255.134,605035.111,0.0,13,1,326.865,9200.0,1,0,1,0.0,-77.078743,3.889552
2025-07,3536525,10.87,11,0.0,0.0,0.0,11,1,398.997,98.0,1,100,0,990.0,-76.304216,3.504953
2025-08,20250009411,11.1,12,73.027,5818.366,0.0,21,1,398.37,73.0,1,100,1,980.0,-76.324662,3.762847
2025-07,1811565,10.87,11,69.0,5506.161,0.0,11,1,398.997,69.0,1,100,1,1001.0,-76.292636,3.515475
2025-08,4115435,10.25,13,87.527,6973.645,0.0,12,1,398.37,87.0,1,100,1,982.0,-76.551436,3.268212
2025-08,1764483,10.87,11,0.0,0.0,0.0,11,1,398.37,204.0,1,100,0,1014.0,-76.282584,3.53064
2025-08,2994739,10.25,13,0.0,0.0,0.0,12,1,398.37,200.0,1,100,0,966.0,-76.538707,3.261464
2025-07,1154090,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1641.0,-76.618471,3.553996
2025-08,2077070,11.91,11,0.0,0.0,0.0,22,1,398.37,124.0,1,100,0,917.0,-76.072862,4.397659
2025-08,1298416,11.1,12,0.0,0.0,0.0,21,1,398.37,101.0,1,100,0,1053.0,-76.246607,3.415967
2025-07,1291128,10.25,13,0.0,0.0,0.0,12,1,327.878,228.0,1,0,0,966.0,-76.522478,3.273308
2025-08,1284672,10.25,13,0.0,0.0,0.0,12,1,398.37,55.0,1,100,0,971.0,-76.539774,3.255005
2025-07,3008920,10.87,11,0.0,0.0,0.0,11,1,398.997,77.0,1,100,0,991.0,-76.299831,3.508657
2025-08,1968862,11.91,11,0.0,0.0,0.0,22,1,398.37,315.0,1,100,0,1162.0,-75.830178,4.338895
2025-07,3104014,10.87,11,0.0,0.0,0.0,11,1,398.997,96.0,1,100,0,1001.0,-76.30024,3.506724
2025-08,3921430,40.96,23,0.0,0.0,0.0,31,1,398.37,84.0,1,100,0,876.0,-76.459786,3.406901
2025-08,20230134082,40.96,23,0.0,0.0,0.0,31,1,398.37,106.0,1,100,0,876.0,-76.456152,3.404449
2025-07,3820939,10.25,13,0.0,0.0,0.0,12,1,398.997,68.0,1,100,0,986.0,-76.516322,3.225386
2025-08,1438968,10.87,11,0.0,0.0,0.0,11,1,398.37,336.0,1,100,0,1001.0,-76.30933,3.536629
2025-07,1570536,57.02,26,0.0,0.0,0.0,32,1,398.997,51.0,1,100,0,1036.0,-76.268023,3.609995
2025-08,3132252,57.02,26,45.274,3607.129,0.0,32,1,398.37,89.0,2,100,1,1094.0,-76.230816,3.700064
2025-07,2900011,40.96,23,107.025,8540.558,0.0,31,1,398.997,208.0,2,100,1,1642.0,-76.141749,4.0185
2025-08,3349734,57.02,26,0.0,0.0,0.0,32,1,398.37,74.0,2,100,0,1616.0,-76.241238,3.852133
2025-08,1400222,10.87,11,0.0,0.0,0.0,11,1,398.37,56.0,1,100,0,1009.0,-76.289636,3.518971
2025-07,4053502,8.49,7,0.0,0.0,0.0,13,1,398.997,184.0,1,100,0,8.0,-77.062762,3.88251
2025-08,3880850,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1454.0,-76.674869,3.185594
2025-08,3555552,10.25,13,0.0,0.0,0.0,12,1,398.37,199.0,1,100,0,987.0,-76.511794,3.228312
2025-08,3514664,8.49,7,0.0,0.0,0.0,13,1,398.37,78.0,1,100,0,44.0,-76.99362,3.861657
2025-07,1860675,10.87,11,0.0,0.0,0.0,11,1,398.997,92.0,1,100,0,1015.0,-76.279474,3.519124
2025-08,1590798,10.87,11,0.0,0.0,0.0,11,1,398.37,260.0,1,100,0,1014.0,-76.2977,3.558809
2025-08,1600167,11.1,12,0.0,0.0,0.0,21,1,398.37,134.0,1,100,0,967.0,-76.387507,3.396389
2025-08,1274010,10.25,13,0.0,0.0,0.0,12,1,398.37,72.0,1,100,0,970.0,-76.540884,3.264738
2025-08,20240062500,40.96,23,0.0,0.0,0.0,31,1,326.865,245.0,1,0,0,876.0,-76.444467,3.40445
2025-07,1777812,11.1,12,0.0,0.0,0.0,21,1,398.997,0.0,2,100,0,961.0,-76.390052,3.398049
2025-07,20230268208,10.87,11,0.0,0.0,0.0,11,1,398.997,10124.0,1,100,0,1008.0,-76.299024,3.527139
2025-07,1854126,10.87,11,0.0,0.0,0.0,11,1,398.997,218.0,1,100,0,998.0,-76.301812,3.513002
2025-08,3878004,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1572.0,-75.813772,4.290789
2025-08,20240135028,40.96,23,0.0,0.0,0.0,31,1,326.865,41.0,1,0,0,876.0,-76.446943,3.404522
2025-08,2035696,40.96,23,0.0,0.0,0.0,31,1,398.37,280.0,2,100,0,1088.0,-76.10565,4.549618
2025-08,1354792,10.25,13,0.0,0.0,0.0,12,1,398.37,79.0,1,100,0,973.0,-76.535952,3.251217
2025-08,3246549,40.96,23,0.0,0.0,0.0,31,1,398.37,315.0,1,100,0,1029.0,-76.275236,3.606819
2025-07,30871190352,9.94,9,0.0,0.0,0.0,31,2,279.076,0.0,2,101,0,949.0,-76.467039,3.457274
2025-07,4109888,57.02,26,0.0,0.0,0.0,32,1,398.997,154.0,1,100,0,983.0,-76.554876,3.244275
2025-08,1324536,40.96,23,0.0,0.0,0.0,31,1,326.865,398.0,1,0,0,977.0,-76.359827,3.397306
2025-07,1983682,11.91,11,0.0,0.0,0.0,22,1,398.997,52.0,1,100,0,1987.0,-76.047586,4.897986
2025-07,20250026847,40.96,23,0.0,0.0,0.0,31,1,398.997,80.0,1,100,0,963.0,-76.393001,3.404892
2025-08,1670661,10.87,11,0.0,0.0,0.0,11,1,398.37,1.0,1,100,0,1023.0,-76.285754,3.54187
2025-07,1848426,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,975.0,-76.335657,3.46247
2025-07,2729751,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,950.0,-76.481209,3.54533
2025-07,20240239559,11.91,11,0.0,0.0,0.0,22,1,327.878,55.0,1,0,0,950.0,-76.076614,4.612964
2025-08,2864591,8.49,7,112.671,8976.974,0.0,13,1,398.37,112.0,1,100,1,15.0,-77.076194,3.889507
2025-08,1141298,57.02,26,0.0,0.0,0.0,32,1,326.865,0.0,2,0,0,1002.0,-76.30286,3.746302
2025-08,1647651,8.49,7,0.0,0.0,0.0,13,1,398.37,211.0,1,100,0,5.0,-77.02218,3.877442
2025-08,1785000,10.87,11,46.006,3665.511,0.0,11,1,398.37,46.0,1,100,1,1027.0,-76.279503,3.533472
2025-08,4148062,10.25,13,132.8,10580.703,0.0,12,1,398.37,132.0,1,100,1,982.0,-76.551921,3.267378
2025-08,20250185163,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,0,989.0,-76.298584,3.49822
2025-07,1116548,40.96,23,0.0,0.0,0.0,31,1,398.997,303.0,2,100,0,1693.0,-76.526568,3.663213
2025-07,3190486,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1595.0,-76.52104,3.80057
2025-07,4118353,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,1,9.0,-77.063487,3.881987
2025-07,1105598,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1664.0,-76.366708,4.084505
2025-07,2012892,11.1,12,0.0,0.0,0.0,21,1,398.997,83.0,1,100,0,918.0,-76.03615,4.518499
2025-08,1181226,57.02,26,0.0,0.0,0.0,32,1,398.37,276.0,2,100,0,1498.0,-76.486565,3.822716
2025-08,3190151,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,973.0,-76.536936,3.257792
2025-08,4118038,57.02,26,0.0,0.0,0.0,32,1,398.37,43.0,2,100,0,420.0,-76.292041,4.903659
2025-08,4020540,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1723.0,-76.705379,3.190924
2025-08,1871220,10.87,11,0.0,0.0,0.0,11,1,398.37,33.0,1,100,0,1005.0,-76.301092,3.531276
2025-08,1110458,11.91,11,0.0,0.0,0.0,22,1,398.37,0.0,2,100,0,1308.0,-76.319979,4.213347
2025-08,2050850,11.91,11,112.254,0.0,8943.72,22,1,398.37,112.0,1,100,1,936.0,-75.973768,4.575529
2025-08,4198462,40.96,23,0.0,0.0,0.0,31,1,398.37,19.0,1,100,0,876.0,-76.443204,3.403278
2025-07,3306331,40.96,23,1078.995,86103.189,86103.189,31,1,398.997,1048.0,2,100,1,1335.0,-76.201981,3.475311
2025-07,1294674,11.1,12,98.0,7820.344,0.0,21,1,398.997,98.0,1,100,1,1066.0,-76.238602,3.41246
2025-08,2002362,11.1,12,0.0,0.0,0.0,21,1,398.37,49.0,1,100,0,962.0,-76.167557,4.167314
2025-07,3768484,11.1,12,83.15,6635.299,6635.299,21,1,398.997,83.0,1,100,1,1082.0,-76.232502,3.412645
2025-08,1661283,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,7.0,-77.038428,3.877496
2025-07,4169801,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,876.0,-76.461507,3.400704
2025-08,20250053641,10.25,13,0.0,0.0,0.0,12,1,326.865,0.0,2,0,0,966.0,-76.531578,3.269892
2025-08,4012111,8.49,7,0.0,0.0,0.0,13,1,398.37,13.0,1,100,0,45.0,-76.986884,3.866313
2025-08,3788384,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,1,1004.0,-76.505544,3.272839
2025-07,3889446,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,965.0,-76.527136,3.274296
2025-07,2706343,8.49,7,0.0,0.0,0.0,13,1,398.997,29.0,1,100,0,10.0,-77.034335,3.88133
2025-08,1480245,10.87,11,0.0,0.0,0.0,11,1,398.37,83.0,1,100,0,1001.0,-76.312626,3.55665
2025-07,1951578,11.91,11,0.0,0.0,0.0,22,1,398.997,45.0,1,100,0,1645.0,-75.927871,4.271135
2025-08,1377746,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,31.0,-76.995417,3.878995
2025-08,1303380,11.1,12,235.748,18783.011,0.0,21,1,398.37,235.0,1,100,1,1074.0,-76.234858,3.41894
2025-07,3366944,10.25,13,82.022,6545.347,0.0,12,1,398.997,82.0,1,100,1,969.0,-76.52068,3.248392
2025-08,20240025524,10.25,13,109.724,0.0,8742.182,12,1,398.37,109.0,1,100,1,957.0,-76.515133,3.272945
2025-07,1917852,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1744.0,-76.177176,4.52151
2025-07,2995486,11.91,11,0.0,0.0,0.0,22,1,398.997,72.0,1,100,0,1390.0,-76.526009,3.818846
2025-07,20240001617,57.02,26,0.0,0.0,0.0,32,1,398.997,2.0,1,100,0,966.0,-76.519127,3.225472
2025-07,4156985,57.02,26,0.0,0.0,0.0,32,1,398.997,48.0,1,100,0,965.0,-76.53174,3.265489
2025-08,2886435,11.91,11,0.0,0.0,0.0,22,1,398.37,297.0,1,100,0,1176.0,-75.828875,4.330685
2025-08,3049710,40.96,23,208.546,0.0,16615.707,31,1,398.37,207.0,1,100,1,985.0,-76.34949,3.324574
2025-08,3316987,11.91,11,0.0,0.0,0.0,22,1,398.37,41.0,1,100,0,997.0,-76.304444,3.680431
2025-07,2706345,11.1,12,0.0,0.0,0.0,21,1,398.997,43.0,1,100,0,1047.0,-76.247241,3.425507
2025-08,20230346969,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,309.0,-76.838622,3.592908
2025-07,3142419,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,970.0,-76.379323,3.605626
2025-08,1108700,11.91,11,0.0,0.0,0.0,22,1,398.37,114.0,1,100,0,1317.0,-76.316115,4.215038
2025-08,1299540,11.1,12,0.0,0.0,0.0,21,1,398.37,2.0,1,100,0,1052.0,-76.245832,3.421003
2025-08,1910385,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,926.0,-76.219128,4.16948
2025-07,20230438677,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,876.0,-76.438899,3.402529
2025-07,1002221,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1371.0,-76.203981,3.881704
2025-08,2052412,11.91,11,140.317,0.0,11179.65,22,1,398.37,140.0,1,100,1,942.0,-75.974854,4.570588
2025-07,1132070,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1507.0,-76.474782,3.874904
2025-08,2905700,11.91,11,0.0,0.0,0.0,22,1,398.37,220.0,1,100,0,960.0,-76.077783,4.615405
2025-07,20230097594,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1613.0,-76.618781,3.568765
2025-07,1349708,57.02,26,0.0,0.0,0.0,32,1,398.997,99.0,1,100,0,973.0,-76.542129,3.133381
2025-08,4194665,40.96,23,112.156,8935.907,8935.907,31,1,398.37,224.0,2,100,1,950.0,-76.42691,3.506875
2025-07,2030760,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1553.0,-76.265504,4.354024
2025-07,3170128,40.96,23,0.0,0.0,0.0,31,1,398.997,65.0,1,100,0,946.0,-76.462937,3.459981
2025-07,2066447,11.1,12,0.0,0.0,0.0,21,1,398.997,2.0,1,100,0,957.0,-76.103721,4.535001
2025-07,4040044,40.96,23,0.0,0.0,0.0,31,1,398.997,103.0,1,100,0,962.0,-76.503635,3.557138
2025-07,3296421,10.25,13,0.0,0.0,0.0,12,1,398.997,71.0,1,100,0,990.0,-76.514987,3.241935
2025-07,20230519472,40.96,23,0.0,0.0,0.0,31,1,398.997,121.0,1,100,0,990.0,-76.296484,3.498361
2025-07,1268260,40.96,23,29.203,2330.391,2330.391,31,1,398.997,29.0,2,100,1,1942.0,-76.144068,3.448315
2025-08,20230053831,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,1002.0,-76.553249,3.261708
2025-08,4003279,10.25,13,201.857,16082.807,0.0,12,1,398.37,201.0,1,100,1,959.0,-76.517882,3.270333
2025-07,1942734,11.1,12,0.0,0.0,0.0,21,1,398.997,57.0,1,100,0,962.0,-76.16492,4.172221
2025-07,1494036,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,16.0,-77.012228,3.878983
2025-07,1150386,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1624.0,-76.617042,3.562657
2025-07,4046703,10.87,11,66.047,5270.522,0.0,11,1,398.997,66.0,1,100,1,1001.0,-76.30945,3.541436
2025-08,4123711,40.96,23,0.0,0.0,0.0,31,1,398.37,143.0,1,100,0,876.0,-76.457516,3.401952
2025-07,2969288,11.1,12,0.0,0.0,0.0,21,1,398.997,0.0,2,100,0,930.0,-76.183264,4.337061
2025-08,2086769,11.1,12,0.0,0.0,0.0,21,1,398.37,107.0,1,100,0,941.0,-76.101029,4.540888
2025-08,1143138,11.1,12,0.0,0.0,0.0,21,1,398.37,91.0,1,100,0,1589.0,-76.562144,3.647381
2025-07,3371101,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,969.0,-76.520863,3.247738
2025-07,1061426,10.25,13,0.0,0.0,0.0,12,1,398.997,119.0,1,100,0,974.0,-76.293752,3.908846
2025-08,20250153822,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,0,970.0,-76.504197,3.563121
2025-07,20230154164,10.87,11,89.064,7107.219,0.0,11,1,398.997,89.0,1,100,1,1001.0,-76.309541,3.541345
2025-08,2016606,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,922.0,-76.134913,4.414027
2025-08,2044346,11.1,12,0.0,0.0,0.0,21,1,398.37,101.0,1,100,0,928.0,-76.146234,4.410466
2025-08,2050718,11.91,11,0.0,0.0,0.0,22,1,398.37,129.0,1,100,0,929.0,-75.975843,4.57568
2025-07,3559448,11.1,12,0.0,0.0,0.0,21,1,398.997,106.0,1,100,0,939.0,-76.380584,3.857988
2025-07,3240661,10.87,11,0.0,0.0,0.0,11,1,398.997,95.0,1,100,0,999.0,-76.3053,3.549678
2025-08,4188059,10.25,13,194.169,15470.27,0.0,12,1,398.37,193.0,1,100,1,982.0,-76.551789,3.267322
2025-07,4162277,10.87,11,0.0,0.0,0.0,11,1,398.997,112.0,1,100,0,1046.0,-76.286518,3.549729
2025-08,3473107,10.25,13,0.0,0.0,0.0,12,1,398.37,139.0,1,100,0,963.0,-76.514605,3.2357
2025-07,20240235138,10.87,11,120.086,9582.768,0.0,11,1,398.997,120.0,1,100,1,1004.0,-76.308299,3.542878
2025-07,1391962,57.02,26,343.665,27424.282,0.0,32,1,398.997,668.0,2,100,1,966.0,-76.368508,3.676503
2025-08,2928309,40.96,23,102.883,8197.131,8197.131,31,1,398.37,101.0,1,100,1,1123.0,-76.219605,3.575567
2025-08,1646499,11.1,12,143.149,11405.251,0.0,21,1,398.37,143.0,1,100,1,1061.0,-76.223435,3.319538
2025-08,3340712,10.25,13,125.194,9974.696,0.0,12,1,398.37,125.0,1,100,1,969.0,-76.52008,3.249448
2025-08,3376795,10.87,11,0.0,0.0,0.0,11,1,398.37,233.0,1,100,0,1014.0,-76.295636,3.538983
2025-08,2908864,10.25,13,0.0,0.0,0.0,12,1,398.37,151.0,1,100,0,974.0,-76.54309,3.258832
2025-07,1128872,11.1,12,0.0,0.0,0.0,21,1,398.997,145.0,1,100,0,1519.0,-76.485814,3.932386
2025-08,1985218,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1239.0,-75.773294,4.715015
2025-08,3495425,11.1,12,0.0,0.0,0.0,21,1,398.37,201.0,1,100,0,1022.0,-76.34315,3.408636
2025-07,1422594,11.91,11,0.0,0.0,0.0,22,1,398.997,193.0,1,100,0,992.0,-76.313214,3.690295
2025-07,4200809,40.96,23,0.0,0.0,0.0,31,1,398.997,80.0,1,100,0,876.0,-76.443225,3.403303
2025-08,3652064,10.25,13,86.098,6859.771,6859.771,12,1,398.37,85.0,1,100,1,958.0,-76.505342,3.275796
2025-07,4160585,57.02,26,0.0,0.0,0.0,32,1,398.997,13.0,1,100,0,967.0,-76.526294,3.232708
2025-08,4133481,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,982.0,-76.551679,3.269214
2025-07,20240208874,40.96,23,0.0,0.0,0.0,31,1,327.878,0.0,2,0,0,1499.0,-76.631228,3.581848
2025-07,1904684,40.96,23,0.0,0.0,0.0,31,1,398.997,153.0,2,100,0,1694.0,-76.086183,4.055587
2025-08,1558608,57.02,26,0.0,0.0,0.0,32,1,398.37,93.0,1,100,0,1036.0,-76.270579,3.610983
2025-07,1901780,57.02,26,106.678,8512.804,0.0,32,1,398.997,208.0,2,100,1,1493.0,-75.721924,4.684089
2025-08,2081447,11.1,12,0.0,0.0,0.0,21,1,398.37,238.0,1,100,0,953.0,-76.10369,4.536784
2025-07,20250047208,10.87,11,0.0,0.0,0.0,11,1,398.997,0.0,2,100,0,1024.0,-76.284311,3.552814
2025-08,1585953,8.49,7,0.0,0.0,0.0,13,1,398.37,356.0,1,100,0,19.0,-77.004095,3.880298
2025-08,3880833,57.02,26,80.996,6453.294,6453.294,32,1,398.37,80.0,1,100,1,1501.0,-76.699934,3.163438
2025-08,1299178,11.1,12,0.0,0.0,0.0,21,1,398.37,83.0,1,100,0,1057.0,-76.242834,3.422604
2025-07,1108480,11.91,11,0.0,0.0,0.0,22,1,398.997,87.0,1,100,0,1325.0,-76.320476,4.215346
2025-08,2047710,11.1,12,0.0,0.0,0.0,21,1,398.37,119.0,1,100,0,936.0,-76.148164,4.418445
2025-08,1969342,11.91,11,0.0,0.0,0.0,22,1,398.37,598.0,1,100,0,1173.0,-75.829734,4.332319
2025-07,3318774,10.25,13,0.0,0.0,0.0,12,1,398.997,174.0,1,100,0,971.0,-76.536341,3.250584
2025-08,1650594,10.87,11,0.0,0.0,0.0,11,1,326.865,1160.0,1,0,0,1001.0,-76.306429,3.538206
2025-08,3330020,10.25,13,181.312,14445.871,14445.871,12,1,398.37,179.0,1,100,1,963.0,-76.506705,3.275625
2025-08,1021766,10.25,13,0.0,0.0,0.0,12,1,398.37,69.0,1,100,0,971.0,-76.293882,3.912347
2025-07,1468686,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,976.0,-76.34935,3.536929
2025-07,1602942,40.96,23,0.0,0.0,0.0,31,1,398.997,106.0,1,100,0,959.0,-76.411988,3.386436
2025-08,1785021,10.87,11,167.023,13307.398,0.0,11,1,398.37,167.0,1,100,1,1027.0,-76.279609,3.533631
2025-07,3181887,10.25,13,0.0,0.0,0.0,12,1,398.997,36.0,1,100,0,971.0,-76.293332,3.912876
2025-08,4155816,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,1,982.0,-76.551822,3.267253
2025-08,3740261,11.1,12,0.0,0.0,0.0,21,1,398.37,137.0,1,100,0,990.0,-76.166583,4.164658
2025-08,20230330914,40.96,23,0.0,0.0,0.0,31,1,398.37,6.0,1,100,0,876.0,-76.438142,3.406091
2025-08,20230027715,57.02,26,0.0,0.0,0.0,32,1,398.37,243.0,1,100,0,989.0,-76.530947,3.265644
2025-08,1085615,10.25,13,0.0,0.0,0.0,12,1,398.37,190.0,1,100,0,993.0,-76.293332,3.887357
2025-08,3773988,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,984.0,-76.560524,3.256281
2025-07,3871921,40.96,23,89.659,0.0,7154.726,31,1,398.997,89.0,2,100,1,1631.0,-75.997262,4.054164
2025-07,1167938,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1536.0,-76.475703,3.825943
2025-08,4156655,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1675.0,-76.186076,3.484082
2025-08,20230038318,10.25,13,0.0,0.0,0.0,12,1,398.37,139.0,1,100,0,983.0,-76.505345,3.240823
2025-07,1324882,40.96,23,44.228,3529.353,3529.353,31,1,398.997,44.0,1,100,1,975.0,-76.359175,3.447637
2025-07,20250068736,40.96,23,0.0,0.0,0.0,31,1,327.878,28.0,1,0,0,876.0,-76.450819,3.411011
2025-08,1396014,10.25,13,0.0,0.0,0.0,12,1,398.37,66.0,1,100,0,956.0,-76.506736,3.236741
2025-08,2888704,40.96,23,0.0,0.0,0.0,31,1,398.37,366.0,2,100,0,1337.0,-76.653577,3.575901
2025-08,20230527688,40.96,23,0.0,0.0,0.0,31,1,398.37,157.0,2,100,0,968.0,-76.380736,3.613939
2025-07,1048523,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,980.0,-76.301475,3.900187
2025-07,3373790,10.25,13,0.0,0.0,0.0,12,1,398.997,10.0,1,100,0,965.0,-76.301637,3.907881
2025-08,20230630675,10.87,11,0.0,0.0,0.0,11,1,398.37,89.0,1,100,0,1019.0,-76.279533,3.520879
2025-07,3330396,10.25,13,0.0,0.0,0.0,12,1,398.997,96.0,1,100,0,963.0,-76.298066,3.917762
2025-08,1551081,8.49,7,0.0,0.0,0.0,13,1,398.37,125.0,1,100,0,10.0,-77.06282,3.881569
2025-07,20240265762,57.02,26,0.0,0.0,0.0,32,1,398.997,115.0,1,100,0,1053.0,-76.585252,3.228854
2025-07,1473192,11.1,12,0.0,0.0,0.0,21,1,398.997,63.0,1,100,0,976.0,-76.3507,3.408969
2025-08,3084699,8.49,7,0.0,0.0,0.0,13,1,398.37,167.0,1,100,0,20.0,-77.028315,3.881026
